temp,feelslike,precip,snow,windspeed,visibility,month,day,hour,prev_day_avg_temp,is_weekend,Load
20.1,6.6,0.0,0.0,14.4,9.9,1,13,23,54.45416666666667,1,5820.1
19.1,5.5,0.0,0.0,14.1,9.9,1,14,0,36.525,1,5552.7
17.7,4.2,0.0,0.0,13.0,9.9,1,14,1,36.525,1,5338.3
17.3,5.6,0.0,0.0,9.8,9.9,1,14,2,36.525,1,5178.7
16.3,3.4,0.0,0.0,11.4,9.9,1,14,3,36.525,1,5065.3
16.3,4.6,0.0,0.0,9.5,9.9,1,14,4,36.525,1,5009.6
16.3,3.6,0.0,0.0,11.0,9.9,1,14,5,36.525,1,5022.2
15.4,4.6,0.0,0.0,8.0,9.9,1,14,6,36.525,1,5156.1
15.4,3.0,0.0,0.0,10.1,9.9,1,14,7,36.525,1,5309.2
15.4,2.3,0.0,0.0,11.3,9.9,1,14,8,36.525,1,5472.4
15.7,3.6,0.0,0.0,9.9,9.9,1,14,9,36.525,1,5687.4
17.6,8.1,0.0,0.0,7.0,9.9,1,14,10,36.525,1,5926.1
19.4,6.9,0.0,0.0,12.2,9.9,1,14,11,36.525,1,6087.7
21.1,9.8,0.0,0.0,10.7,9.9,1,14,12,36.525,1,6147.2
23.1,10.8,0.0,0.0,13.4,9.9,1,14,13,36.525,1,6142.5
24.2,14.5,0.0,0.0,9.3,9.9,1,14,14,36.525,1,6182.8
24.2,13.6,0.0,0.0,10.9,9.9,1,14,15,36.525,1,6187.4
23.5,13.1,0.0,0.0,10.0,9.9,1,14,16,36.525,1,6249.0
22.0,11.4,0.0,0.0,9.9,9.9,1,14,17,36.525,1,6427.0
21.3,9.2,0.0,0.0,12.2,9.9,1,14,18,36.525,1,6610.3
20.2,9.8,0.0,0.0,9.0,9.9,1,14,19,36.525,1,6613.4
19.3,7.9,0.0,0.0,10.3,9.9,1,14,20,36.525,1,6510.9
17.8,4.7,0.0,0.0,12.5,9.9,1,14,21,36.525,1,6450.4
17.3,5.8,0.0,0.0,9.5,9.9,1,14,22,36.525,1,6271.4
17.3,6.0,0.0,0.0,9.2,9.9,1,14,23,36.525,1,6044.4
16.3,2.9,0.0,0.0,12.3,9.9,1,15,0,18.883333333333333,0,5739.9
16.2,3.7,0.0,0.0,10.5,9.9,1,15,1,18.883333333333333,0,5465.3
16.3,3.3,0.0,0.0,11.5,9.9,1,15,2,18.883333333333333,0,5291.9
16.2,5.2,0.0,0.0,8.4,9.9,1,15,3,18.883333333333333,0,5197.1
16.2,3.4,0.0,0.0,11.1,9.9,1,15,4,18.883333333333333,0,5146.5
16.8,5.4,0.0,0.0,9.2,9.9,1,15,5,18.883333333333333,0,5223.4
18.1,6.0,0.0,0.0,10.8,9.9,1,15,6,18.883333333333333,0,5441.6
17.9,5.9,0.0,0.0,10.5,9.9,1,15,7,18.883333333333333,0,5840.8
17.8,5.7,0.0,0.0,10.8,9.9,1,15,8,18.883333333333333,0,6202.3
20.2,8.9,0.0,0.0,10.4,9.9,1,15,9,18.883333333333333,0,6475.4
23.6,12.3,0.0,0.0,11.7,9.9,1,15,10,18.883333333333333,0,6577.3
25.6,15.0,0.0,0.0,11.4,9.9,1,15,11,18.883333333333333,0,6712.1
26.5,16.1,0.0,0.0,11.6,9.9,1,15,12,18.883333333333333,0,6786.8
28.9,18.6,0.0,0.0,12.5,9.9,1,15,13,18.883333333333333,0,6755.1
28.7,18.8,0.0,0.0,11.7,9.9,1,15,14,18.883333333333333,0,6718.3
29.9,22.0,0.0,0.0,8.3,9.9,1,15,15,18.883333333333333,0,6713.4
29.3,19.5,0.0,0.0,11.7,9.9,1,15,16,18.883333333333333,0,6795.3
28.4,18.9,0.0,0.0,10.8,9.9,1,15,17,18.883333333333333,0,6961.2
27.3,18.0,0.0,0.0,9.9,9.9,1,15,18,18.883333333333333,0,7131.8
26.4,19.0,0.0,0.0,6.7,9.9,1,15,19,18.883333333333333,0,7040.8
25.8,17.3,0.0,0.0,7.9,9.9,1,15,20,18.883333333333333,0,6833.3
25.5,18.2,0.0,0.0,6.3,9.9,1,15,21,18.883333333333333,0,6678.5
25.5,17.0,0.0,0.0,7.8,9.9,1,15,22,18.883333333333333,0,6402.3
24.6,17.7,0.0,0.0,5.6,9.9,1,15,23,18.883333333333333,0,6022.6
24.7,18.4,0.0,0.0,5.1,9.9,1,16,0,22.833333333333332,0,5630.8
24.7,18.4,0.0,0.0,5.1,9.9,1,16,1,22.833333333333332,0,5335.1
24.7,24.7,0.0,0.0,2.8,9.9,1,16,2,22.833333333333332,0,5164.2
25.1,19.5,0.0,0.0,4.5,9.9,1,16,3,22.833333333333332,0,5056.2
25.7,20.6,0.0,0.0,4.2,9.9,1,16,4,22.833333333333332,0,5033.7
25.2,20.1,0.0,0.0,4.2,9.9,1,16,5,22.833333333333332,0,5128.6
26.1,19.1,0.0,0.0,6.1,9.9,1,16,6,22.833333333333332,0,5496.1
26.6,19.7,0.0,0.0,6.2,9.9,1,16,7,22.833333333333332,0,6130.1
27.7,21.4,0.0,0.0,5.6,9.9,1,16,8,22.833333333333332,0,6543.2
28.6,23.9,0.0,0.0,4.2,9.9,1,16,9,22.833333333333332,0,6799.3
31.0,27.1,0.0,0.0,3.9,9.9,1,16,10,22.833333333333332,0,6894.2
32.3,28.2,0.0,0.0,4.2,9.9,1,16,11,22.833333333333332,0,6963.6
33.6,33.6,0.0,0.0,1.8,9.9,1,16,12,22.833333333333332,0,6969.4
34.8,29.5,0.0,0.0,6.1,9.9,1,16,13,22.833333333333332,0,6921.2
35.0,30.5,0.0,0.0,5.1,9.9,1,16,14,22.833333333333332,0,6880.9
34.9,29.7,0.0,0.0,5.9,9.9,1,16,15,22.833333333333332,0,6903.5
34.9,30.4,0.0,0.0,5.1,9.9,1,16,16,22.833333333333332,0,6928.1
33.7,28.3,0.0,0.0,5.9,9.9,1,16,17,22.833333333333332,0,7071.2
33.2,27.5,0.0,0.0,6.2,9.9,1,16,18,22.833333333333332,0,7156.6
33.0,27.4,0.0,0.0,6.1,9.9,1,16,19,22.833333333333332,0,6982.2
33.9,28.4,0.0,0.0,6.1,9.9,1,16,20,22.833333333333332,0,6807.3
33.7,28.1,0.0,0.0,6.2,9.9,1,16,21,22.833333333333332,0,6566.6
33.7,29.6,0.0,0.0,4.5,9.9,1,16,22,22.833333333333332,0,6268.0
33.7,29.6,0.0,0.0,4.5,9.9,1,16,23,22.833333333333332,0,5862.7
34.7,29.6,0.0,0.0,5.7,9.9,1,17,0,30.4375,0,5400.7
35.6,32.2,0.0,0.0,4.0,9.9,1,17,1,30.4375,0,5058.4
35.5,30.4,0.0,0.0,5.9,9.9,1,17,2,30.4375,0,4884.8
35.5,30.5,0.0,0.0,5.8,9.9,1,17,3,30.4375,0,4802.6
35.1,28.5,0.0,0.0,8.1,9.9,1,17,4,30.4375,0,4777.6
35.6,31.3,0.0,0.0,5.1,9.9,1,17,5,30.4375,0,4876.5
35.2,29.9,0.0,0.0,6.2,9.9,1,17,6,30.4375,0,5236.7
34.3,31.5,0.0,0.0,3.3,9.9,1,17,7,30.4375,0,5852.7
33.5,30.2,0.0,0.0,3.7,9.9,1,17,8,30.4375,0,6314.5
33.5,33.5,0.0,0.0,2.8,9.9,1,17,9,30.4375,0,6583.8
33.5,27.4,0.0,0.0,6.8,9.9,1,17,10,30.4375,0,6829.2
33.4,27.2,0.0,0.0,6.9,9.9,1,17,11,30.4375,0,6866.5
33.5,27.7,0.0,0.0,6.4,9.9,1,17,12,30.4375,0,6920.8
33.5,25.8,0.0,0.0,9.5,9.9,1,17,13,30.4375,0,6921.9
33.5,26.9,0.0,0.0,7.7,9.9,1,17,14,30.4375,0,6845.2
33.3,25.7,0.0,0.0,9.3,9.9,1,17,15,30.4375,0,6815.0
31.4,23.2,0.0,0.0,9.5,9.9,1,17,16,30.4375,0,6920.8
29.4,20.0,0.0,0.0,11.2,9.9,1,17,17,30.4375,0,7113.3
28.9,19.6,0.0,0.0,10.5,9.9,1,17,18,30.4375,0,7168.1
27.2,16.7,0.0,0.0,12.2,9.9,1,17,19,30.4375,0,7050.2
25.5,14.7,0.0,0.0,11.8,9.9,1,17,20,30.4375,0,6921.7
24.6,14.6,0.0,0.0,9.9,9.9,1,17,21,30.4375,0,6682.6
23.5,11.3,0.0,0.0,13.5,9.9,1,17,22,30.4375,0,6426.8
23.1,14.5,0.0,0.0,7.3,9.9,1,17,23,30.4375,0,6040.8
22.1,12.8,0.0,0.0,8.0,9.9,1,18,0,31.78333333333333,0,5620.2
21.2,10.5,0.0,0.0,9.9,9.9,1,18,1,31.78333333333333,0,5342.9
20.8,10.9,0.0,0.0,8.5,9.9,1,18,2,31.78333333333333,0,5193.7
20.3,8.5,0.0,0.0,11.2,9.9,1,18,3,31.78333333333333,0,5106.5
19.5,7.9,0.0,0.0,10.5,9.9,1,18,4,31.78333333333333,0,5084.5
19.3,9.7,0.0,0.0,7.6,9.9,1,18,5,31.78333333333333,0,5189.9
19.3,12.6,0.0,0.0,4.7,9.9,1,18,6,31.78333333333333,0,5564.8
20.3,9.2,0.0,0.0,10.0,9.9,1,18,7,31.78333333333333,0,6162.1
20.8,9.9,0.0,0.0,10.0,9.9,1,18,8,31.78333333333333,0,6610.4
21.5,8.8,0.0,0.0,13.6,9.9,1,18,9,31.78333333333333,0,6848.9
24.7,15.1,0.0,0.0,9.2,9.9,1,18,10,31.78333333333333,0,6969.2
27.0,17.6,0.0,0.0,9.8,9.9,1,18,11,31.78333333333333,0,7005.9
29.4,20.2,0.0,0.0,10.5,9.9,1,18,12,31.78333333333333,0,6981.8
30.5,20.5,0.0,0.0,12.7,9.9,1,18,13,31.78333333333333,0,6947.2
31.5,22.9,0.0,0.0,10.4,9.9,1,18,14,31.78333333333333,0,6920.2
31.6,23.2,0.0,0.0,10.0,9.9,1,18,15,31.78333333333333,0,6859.1
32.6,23.1,0.0,0.0,13.0,9.9,1,18,16,31.78333333333333,0,6945.9
31.1,21.7,0.0,0.0,11.8,9.9,1,18,17,31.78333333333333,0,7042.8
30.7,22.3,0.0,0.0,9.6,9.9,1,18,18,31.78333333333333,0,7185.6
29.8,22.1,0.0,0.0,8.1,9.9,1,18,19,31.78333333333333,0,7071.4
29.0,21.8,0.0,0.0,7.2,9.9,1,18,20,31.78333333333333,0,6922.5
28.3,18.6,0.0,0.0,11.2,9.9,1,18,21,31.78333333333333,0,6670.3
27.2,18.3,0.0,0.0,9.1,9.9,1,18,22,31.78333333333333,0,6392.8
26.3,18.2,0.0,0.0,7.5,9.9,1,18,23,31.78333333333333,0,6008.9
26.3,18.6,0.0,0.0,7.0,9.9,1,19,0,25.616666666666664,0,5622.9
25.3,17.4,0.0,0.0,7.1,9.9,1,19,1,25.616666666666664,0,5313.4
25.0,18.4,0.0,0.0,5.5,9.9,1,19,2,25.616666666666664,0,5132.7
25.0,19.0,0.0,0.0,4.8,9.9,1,19,3,25.616666666666664,0,4986.6
25.0,18.4,0.0,0.0,5.5,9.9,1,19,4,25.616666666666664,0,5000.4
25.9,17.1,0.0,0.0,8.4,9.9,1,19,5,25.616666666666664,0,5046.5
27.0,18.5,0.0,0.0,8.4,9.9,1,19,6,25.616666666666664,0,5426.5
28.5,21.5,0.0,0.0,6.7,9.9,1,19,7,25.616666666666664,0,5988.8
29.5,23.3,0.0,0.0,5.9,9.9,1,19,8,25.616666666666664,0,6438.0
30.1,22.7,0.0,0.0,7.7,9.9,1,19,9,25.616666666666664,0,6722.8
30.9,24.0,0.0,0.0,7.3,9.9,1,19,10,25.616666666666664,0,6893.8
32.4,24.6,0.0,0.0,9.3,9.9,1,19,11,25.616666666666664,0,6905.0
34.2,25.4,0.0,0.0,12.4,9.9,1,19,12,25.616666666666664,0,6899.1
35.0,29.5,0.0,0.0,6.4,9.9,1,19,13,25.616666666666664,0,6829.4
35.7,29.8,0.0,0.0,7.3,9.9,1,19,14,25.616666666666664,0,6829.2
37.3,31.6,0.0,0.0,7.5,9.9,1,19,15,25.616666666666664,0,6737.4
37.6,32.6,0.0,0.0,6.5,9.9,1,19,16,25.616666666666664,0,6760.4
37.3,31.8,0.0,0.0,7.2,9.9,1,19,17,25.616666666666664,0,6881.6
36.9,32.3,0.0,0.0,5.7,9.9,1,19,18,25.616666666666664,0,6963.3
37.6,32.0,0.0,0.0,7.3,9.9,1,19,19,25.616666666666664,0,6762.9
38.2,32.6,0.0,0.0,7.6,9.9,1,19,20,25.616666666666664,0,6564.4
38.3,32.9,0.0,0.0,7.3,9.9,1,19,21,25.616666666666664,0,6298.2
38.7,33.1,0.0,0.0,7.9,9.9,1,19,22,25.616666666666664,0,6093.9
39.1,33.4,0.0,0.0,8.1,9.9,1,19,23,25.616666666666664,0,5767.7
38.2,33.2,0.0,0.0,6.6,9.9,1,20,0,32.36666666666667,1,5390.7
38.6,33.5,0.0,0.0,6.8,9.9,1,20,1,32.36666666666667,1,5113.6
38.0,31.1,0.0,0.0,10.0,9.9,1,20,2,32.36666666666667,1,4915.7
37.1,30.3,0.0,0.0,9.5,9.9,1,20,3,32.36666666666667,1,4803.7
38.2,30.9,0.0,0.0,11.3,9.9,1,20,4,32.36666666666667,1,4729.9
38.8,32.3,0.0,0.0,9.7,9.9,1,20,5,32.36666666666667,1,4733.7
38.8,31.1,0.0,0.0,12.6,9.9,1,20,6,32.36666666666667,1,4843.7
39.1,31.3,0.0,0.0,12.9,9.9,1,20,7,32.36666666666667,1,5080.6
38.9,32.4,0.0,0.0,9.7,9.9,1,20,8,32.36666666666667,1,5256.7
42.0,36.3,0.0,0.0,9.6,9.9,1,20,9,32.36666666666667,1,5506.5
44.1,37.3,0.0,0.0,14.2,9.9,1,20,10,32.36666666666667,1,5660.3
47.7,42.1,0.0,0.0,13.6,9.9,1,20,11,32.36666666666667,1,5745.7
50.7,50.7,0.0,0.0,16.7,9.9,1,20,12,32.36666666666667,1,5728.6
51.8,51.8,0.0,0.0,13.6,9.9,1,20,13,32.36666666666667,1,5684.5
52.8,52.8,0.0,0.0,15.1,9.9,1,20,14,32.36666666666667,1,5600.3
50.9,50.9,0.0,0.0,14.5,9.9,1,20,15,32.36666666666667,1,5571.5
49.3,42.7,0.0,0.0,18.35,9.9,1,20,16,32.36666666666667,1,5587.3
48.5,45.1,0.0,0.0,7.8,9.9,1,20,17,32.36666666666667,1,5708.6
47.4,42.3,0.0,0.0,11.7,9.9,1,20,18,32.36666666666667,1,5935.9
47.1,42.5,0.0,0.0,9.7,9.9,1,20,19,32.36666666666667,1,5931.4
46.3,41.9,0.0,0.0,8.9,9.9,1,20,20,32.36666666666667,1,5842.7
45.3,41.9,0.0,0.0,6.3,9.9,1,20,21,32.36666666666667,1,5733.5
44.6,44.6,0.0,0.0,2.7,9.9,1,20,22,32.36666666666667,1,5541.2
44.8,41.7,0.0,0.0,5.7,9.9,1,20,23,32.36666666666667,1,5343.5
43.9,40.6,0.0,0.0,5.6,9.9,1,21,0,44.125,1,5102.6
42.9,40.0,0.0,0.0,4.9,9.9,1,21,1,44.125,1,4867.3
43.0,40.1,0.0,0.0,4.8,9.9,1,21,2,44.125,1,4637.0
42.7,40.1,0.0,0.0,4.5,9.9,1,21,3,44.125,1,4521.4
42.3,38.7,0.0,0.0,5.6,9.9,1,21,4,44.125,1,4450.8
42.7,42.7,0.0,0.0,2.8,9.9,1,21,5,44.125,1,4473.0
42.2,39.2,0.0,0.0,4.7,9.9,1,21,6,44.125,1,4542.5
42.2,38.4,0.0,0.0,5.9,9.9,1,21,7,44.125,1,4747.9
42.5,39.3,0.0,0.0,5.2,9.9,1,21,8,44.125,1,4879.9
44.3,40.9,0.0,0.0,6.0,9.9,1,21,9,44.125,1,5106.0
45.3,42.3,0.0,0.0,5.6,9.9,1,21,10,44.125,1,5261.0
46.6,43.0,0.0,0.0,7.1,9.9,1,21,11,44.125,1,5386.1
47.5,44.6,0.0,0.0,6.2,9.9,1,21,12,44.125,1,5448.3
48.6,46.3,0.0,0.0,5.4,9.9,1,21,13,44.125,1,5465.7
49.8,48.7,0.0,0.0,3.9,9.9,1,21,14,44.125,1,5442.2
50.9,50.9,0.0,0.0,4.1,9.9,1,21,15,44.125,1,5462.7
49.9,49.9,0.0,0.0,1.7,9.9,1,21,16,44.125,1,5521.8
49.7,49.7,0.0,0.0,1.8,9.9,1,21,17,44.125,1,5690.6
49.3,49.3,0.0,0.0,2.0,9.9,1,21,18,44.125,1,5890.3
49.4,49.4,0.0,0.0,2.5,9.9,1,21,19,44.125,1,5903.1
49.1,49.1,0.0,0.0,2.1,9.9,1,21,20,44.125,1,5835.9
48.5,48.5,0.0,0.0,1.8,9.9,1,21,21,44.125,1,5684.5
48.1,48.1,0.0,0.0,1.3,9.9,1,21,22,44.125,1,5515.6
48.1,48.1,0.0,0.0,1.6,9.9,1,21,23,44.125,1,5172.5
48.5,48.5,0.0,0.0,0.8,9.9,1,22,0,46.229166666666664,0,4833.1
45.2,45.2,0.0,0.0,2.5,9.9,1,22,1,46.229166666666664,0,4642.4
43.7,41.9,0.0,0.0,3.6,9.9,1,22,2,46.229166666666664,0,4502.0
42.4,42.4,0.0,0.0,2.8,9.9,1,22,3,46.229166666666664,0,4428.2
42.2,42.2,0.0,0.0,1.8,9.9,1,22,4,46.229166666666664,0,4413.5
41.5,39.2,0.0,0.0,3.9,9.9,1,22,5,46.229166666666664,0,4524.1
41.4,38.4,0.0,0.0,4.6,9.9,1,22,6,46.229166666666664,0,4938.6
41.4,38.4,0.0,0.0,4.7,9.9,1,22,7,46.229166666666664,0,5527.6
42.0,38.3,0.0,0.0,5.8,9.9,1,22,8,46.229166666666664,0,5981.9
42.1,38.3,0.0,0.0,6.1,9.9,1,22,9,46.229166666666664,0,6231.2
43.1,39.7,0.0,0.0,5.6,9.9,1,22,10,46.229166666666664,0,6375.1
44.5,41.8,0.0,0.0,5.0,9.9,1,22,11,46.229166666666664,0,6400.5
45.5,42.7,0.0,0.0,5.5,9.9,1,22,12,46.229166666666664,0,6404.9
46.1,42.9,0.0,0.0,6.1,9.9,1,22,13,46.229166666666664,0,6416.0
46.1,41.0,0.0,0.0,10.3,9.9,1,22,14,46.229166666666664,0,6424.9
46.1,41.8,0.0,0.0,8.4,9.9,1,22,15,46.229166666666664,0,6401.9
45.0,40.6,0.0,0.0,8.1,9.9,1,22,16,46.229166666666664,0,6512.3
42.8,37.7,0.0,0.0,8.8,9.9,1,22,17,46.229166666666664,0,6594.4
41.8,36.7,0.0,0.0,8.2,9.9,1,22,18,46.229166666666664,0,6689.8
40.3,34.0,0.0,0.0,10.1,9.9,1,22,19,46.229166666666664,0,6484.6
39.8,33.9,0.0,0.0,8.9,9.9,1,22,20,46.229166666666664,0,6331.7
38.4,32.9,0.0,0.0,7.6,9.9,1,22,21,46.229166666666664,0,6090.2
38.1,32.1,0.0,0.0,8.4,9.9,1,22,22,46.229166666666664,0,5787.3
38.1,32.0,0.0,0.0,8.6,9.9,1,22,23,46.229166666666664,0,5453.6
38.5,32.5,0.0,0.0,8.6,9.9,1,23,0,42.75416666666666,0,5039.5
37.9,33.1,0.0,0.0,6.1,9.9,1,23,1,42.75416666666666,0,4780.4
37.9,37.9,0.0,0.0,2.8,9.9,1,23,2,42.75416666666666,0,4624.3
38.4,38.4,0.0,0.0,2.3,9.9,1,23,3,42.75416666666666,0,4473.3
39.2,35.6,0.0,0.0,4.8,9.9,1,23,4,42.75416666666666,0,4447.2
39.2,35.8,0.0,0.0,4.7,9.9,1,23,5,42.75416666666666,0,4532.6
41.0,37.4,0.0,0.0,5.4,9.9,1,23,6,42.75416666666666,0,4903.4
43.2,40.4,0.0,0.0,4.9,9.9,1,23,7,42.75416666666666,0,5497.5
50.1,50.1,0.0,0.0,7.7,9.9,1,23,8,42.75416666666666,0,5970.6
51.7,51.7,0.0,0.0,8.1,9.9,1,23,9,42.75416666666666,0,6235.1
53.9,53.9,0.0,0.0,10.4,9.9,1,23,10,42.75416666666666,0,6418.5
55.7,55.7,0.0,0.0,8.6,9.9,1,23,11,42.75416666666666,0,6458.8
56.0,56.0,0.0,0.0,10.5,9.9,1,23,12,42.75416666666666,0,6480.8
55.7,55.7,0.0,0.0,6.4,9.9,1,23,13,42.75416666666666,0,6462.7
59.1,59.1,0.0,0.0,3.4,9.9,1,23,14,42.75416666666666,0,6342.9
59.5,59.5,0.0,0.0,2.9,9.9,1,23,15,42.75416666666666,0,6286.1
59.6,59.6,0.0,0.0,3.1,9.9,1,23,16,42.75416666666666,0,6347.0
55.1,55.1,0.0,0.0,12.8,9.9,1,23,17,42.75416666666666,0,6523.9
52.5,52.5,0.0,0.0,9.8,9.9,1,23,18,42.75416666666666,0,6568.0
52.1,52.1,0.0,0.0,12.0,9.9,1,23,19,42.75416666666666,0,6376.4
50.0,43.7,0.0,0.0,18.35,9.9,1,23,20,42.75416666666666,0,6225.9
47.2,41.0,0.0,0.0,15.2,9.9,1,23,21,42.75416666666666,0,6006.1
46.1,41.0,0.0,0.0,10.8,9.9,1,23,22,42.75416666666666,0,5736.1
45.1,40.3,0.0,0.0,9.2,9.9,1,23,23,42.75416666666666,0,5361.2
44.3,38.4,0.0,0.0,11.5,9.9,1,24,0,48.52916666666667,0,4953.6
44.0,38.1,0.0,0.0,11.3,9.9,1,24,1,48.52916666666667,0,4680.4
43.0,37.7,0.0,0.0,9.1,9.9,1,24,2,48.52916666666667,0,4517.7
42.8,37.6,0.0,0.0,8.7,9.9,1,24,3,48.52916666666667,0,4415.2
43.0,37.8,0.0,0.0,8.9,9.9,1,24,4,48.52916666666667,0,4405.3
43.2,37.1,0.0,0.0,11.2,9.9,1,24,5,48.52916666666667,0,4502.8
42.7,38.0,0.0,0.0,7.8,9.9,1,24,6,48.52916666666667,0,4912.7
43.3,37.0,0.0,0.0,11.8,9.9,1,24,7,48.52916666666667,0,5516.5
42.2,35.9,0.0,0.0,11.2,9.9,1,24,8,48.52916666666667,0,5966.2
41.2,33.2,0.0,0.0,15.5,9.9,1,24,9,48.52916666666667,0,6276.4
40.0,32.4,0.0,0.0,13.4,9.9,1,24,10,48.52916666666667,0,6377.3
40.0,32.7,0.0,0.0,12.5,9.9,1,24,11,48.52916666666667,0,6383.4
41.3,34.2,0.0,0.0,13.0,9.9,1,24,12,48.52916666666667,0,6422.2
41.3,33.6,0.0,0.0,14.9,9.9,1,24,13,48.52916666666667,0,6369.4
39.5,31.2,0.0,0.0,14.8,9.9,1,24,14,48.52916666666667,0,6374.5
38.0,29.1,0.0,0.0,15.4,9.9,1,24,15,48.52916666666667,0,6403.3
36.6,29.2,0.0,0.0,10.5,9.9,1,24,16,48.52916666666667,0,6454.7
35.7,28.1,0.0,0.0,10.4,9.9,1,24,17,48.52916666666667,0,6615.7
34.3,25.6,0.0,0.0,12.3,9.9,1,24,18,48.52916666666667,0,6840.1
33.4,24.9,0.0,0.0,11.1,9.9,1,24,19,48.52916666666667,0,6707.0
32.3,22.6,0.0,0.0,13.2,9.9,1,24,20,48.52916666666667,0,6556.2
30.3,19.9,0.0,0.0,13.7,9.9,1,24,21,48.52916666666667,0,6327.1
29.4,18.4,0.0,0.0,14.5,9.9,1,24,22,48.52916666666667,0,6089.6
28.3,19.3,0.0,0.0,9.8,9.9,1,24,23,48.52916666666667,0,5735.3
27.2,16.4,0.0,0.0,12.8,9.9,1,25,0,38.75416666666667,0,5304.9
25.7,16.3,0.0,0.0,9.3,9.9,1,25,1,38.75416666666667,0,5070.6
24.4,14.5,0.0,0.0,9.7,9.9,1,25,2,38.75416666666667,0,4923.3
24.4,14.1,0.0,0.0,10.4,9.9,1,25,3,38.75416666666667,0,4830.4
23.3,12.8,0.0,0.0,10.2,9.9,1,25,4,38.75416666666667,0,4814.7
23.5,13.6,0.0,0.0,9.2,9.9,1,25,5,38.75416666666667,0,4907.3
24.4,14.6,0.0,0.0,9.4,9.9,1,25,6,38.75416666666667,0,5312.5
24.4,12.7,0.0,0.0,13.0,9.9,1,25,7,38.75416666666667,0,5906.5
24.7,14.1,0.0,0.0,11.0,9.9,1,25,8,38.75416666666667,0,6361.9
26.6,16.8,0.0,0.0,10.4,9.9,1,25,9,38.75416666666667,0,6580.3
27.9,16.2,0.0,0.0,15.5,9.9,1,25,10,38.75416666666667,0,6762.5
29.0,19.5,0.0,0.0,11.0,9.9,1,25,11,38.75416666666667,0,6798.6
30.6,22.1,0.0,0.0,9.9,9.9,1,25,12,38.75416666666667,0,6807.0
33.3,23.7,0.0,0.0,13.7,9.9,1,25,13,38.75416666666667,0,6788.8
33.5,25.7,0.0,0.0,9.8,9.9,1,25,14,38.75416666666667,0,6752.4
34.0,26.2,0.0,0.0,10.2,9.9,1,25,15,38.75416666666667,0,6701.5
34.2,25.9,0.0,0.0,11.3,9.9,1,25,16,38.75416666666667,0,6768.0
32.8,23.9,0.0,0.0,11.8,9.9,1,25,17,38.75416666666667,0,6886.4
32.4,23.9,0.0,0.0,10.7,9.9,1,25,18,38.75416666666667,0,7084.9
31.3,23.3,0.0,0.0,9.2,9.9,1,25,19,38.75416666666667,0,6876.3
30.5,23.6,0.0,0.0,7.1,9.9,1,25,20,38.75416666666667,0,6748.3
30.1,22.3,0.0,0.0,8.4,9.9,1,25,21,38.75416666666667,0,6521.9
29.4,21.9,0.0,0.0,7.8,9.9,1,25,22,38.75416666666667,0,6223.6
28.9,28.9,0.0,0.0,2.1,9.9,1,25,23,38.75416666666667,0,5855.4
29.2,29.2,0.0,0.0,2.2,9.9,1,26,0,28.604166666666668,0,5431.1
28.5,23.3,0.0,0.0,4.7,9.9,1,26,1,28.604166666666668,0,5147.9
28.3,23.2,0.0,0.0,4.6,9.9,1,26,2,28.604166666666668,0,4992.4
27.4,21.7,0.0,0.0,5.1,9.9,1,26,3,28.604166666666668,0,4883.2
27.3,27.3,0.0,0.0,1.8,9.9,1,26,4,28.604166666666668,0,4858.0
26.4,21.7,0.0,0.0,3.9,9.9,1,26,5,28.604166666666668,0,4958.4
26.7,21.1,0.0,0.0,4.7,9.9,1,26,6,28.604166666666668,0,5341.3
25.6,19.8,0.0,0.0,4.7,9.9,1,26,7,28.604166666666668,0,5929.4
27.8,22.2,0.0,0.0,4.9,9.9,1,26,8,28.604166666666668,0,6338.3
29.4,29.4,0.0,0.0,1.8,9.9,1,26,9,28.604166666666668,0,6582.2
30.9,30.9,0.0,0.0,2.1,9.9,1,26,10,28.604166666666668,0,6665.0
32.1,32.1,0.0,0.0,1.3,9.9,1,26,11,28.604166666666668,0,6670.1
34.7,30.9,0.0,0.0,4.2,9.9,1,26,12,28.604166666666668,0,6690.3
35.4,35.4,0.0,0.0,2.9,9.9,1,26,13,28.604166666666668,0,6630.8
36.8,33.1,0.0,0.0,4.6,9.9,1,26,14,28.604166666666668,0,6614.0
38.0,33.9,0.0,0.0,5.4,9.9,1,26,15,28.604166666666668,0,6569.6
38.0,32.4,0.0,0.0,7.7,9.9,1,26,16,28.604166666666668,0,6621.0
35.8,30.0,0.0,0.0,7.2,9.9,1,26,17,28.604166666666668,0,6697.3
33.5,26.0,0.0,0.0,9.2,9.9,1,26,18,28.604166666666668,0,6826.6
34.1,27.7,0.0,0.0,7.4,9.9,1,26,19,28.604166666666668,0,6663.6
34.8,28.2,0.0,0.0,8.0,9.9,1,26,20,28.604166666666668,0,6491.3
34.2,28.0,0.0,0.0,7.1,9.9,1,26,21,28.604166666666668,0,6268.6
34.0,27.0,0.0,0.0,8.4,9.9,1,26,22,28.604166666666668,0,6002.3
34.0,29.3,0.0,0.0,5.1,9.9,1,26,23,28.604166666666668,0,5718.5
35.1,35.1,0.0,0.0,1.8,9.9,1,27,0,31.787499999999998,1,5338.7
35.2,35.2,0.0,0.0,1.8,9.9,1,27,1,31.787499999999998,1,5039.5
